,KPI Source/Customer,Measure,score_mean,score_median,score_mode,score_quartile_1,score_quartile_2,score_quartile_3,score_min,score_max,measure_value_mean,measure_value_median,measure_value_mode,measure_value_quartile_1,measure_value_quartile_2,measure_value_quartile_3,measure_value_min,measure_value_max,KPI Source
0,Converge TP,AMP Compromised Computers  Monthly,12.931034482758621,25.0,25.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Machine Exposure
1,Converge TP,Access Point Availability  Auvik,10.0,10.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Access Point Availability
2,Converge TP,Active Alerts Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.108945480686181,8.118760413333623,8.281417154364105,7.977575375882641,8.118760413333623,8.241014925349138,7.911291859947894,8.284023668639053,Azure Security Events
3,Converge TP,Active Detections Crowdstrike,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active Detections Crowdstrike
4,Converge TP,Active Incidents Defender 365,53.87931034482759,50.0,50.0,50.0,50.0,50.0,50.0,75.0,30.481475842454955,30.432385187901904,29.9559748427673,30.14171012290224,30.432385187901904,30.81854714586346,29.84168700331644,31.29151291512915,Azure Security Events
5,Converge TP,Active incidents Sentinel,80.45977011494253,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1.1225967849035625,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,Active Incidents Sentinel
6,Converge TP,Anonymous IP used by user (Count) Defender 365,94.13793103448276,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Unsecure Logins
7,Converge TP,Application Alerts Odoo (Percentage),93.10344827586206,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Applications Service Management
8,Converge TP,Application Incidents P1 Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Applications Service Management
9,Converge TP,Application Incidents P2 Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Applications Service Management
10,Converge TP,Application Incidents P3 Odoo,80.45977011494253,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.4482758620689655,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Applications Service Management
11,Converge TP,Application Problems Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Applications Service Management
12,Converge TP,Applications Changes Odoo,77.01149425287358,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Applications Service Management
13,Converge TP,Azure Advisor Cost Score,38.69731800766285,44.44444444444444,44.44444444444444,33.33333333333334,44.44444444444444,44.44444444444444,0.0,55.55555555555556,40.100754310344826,45.6484375,0.0,39.35546875,45.6484375,46.71875,0.0,54.375,Azure Advisor Scores (weighted)
14,Converge TP,Azure Advisor Operational Excellence Score,91.37931034482759,100.0,100.0,100.0,100.0,100.0,0.0,100.0,86.6228448275862,93.3125,100.0,92.765625,93.3125,96.1875,0.0,100.0,Azure Advisor Scores (weighted)
15,Converge TP,Azure Advisor Performance Score,91.37931034482759,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.99353448275862,94.375,94.3125,94.3125,94.375,97.1875,0.0,100.0,Azure Advisor Scores (weighted)
16,Converge TP,Azure Advisor Security Score,53.639846743295024,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,66.66666666666667,0.0,66.66666666666667,54.1182650862069,58.875,0.0,58.09375,58.875,60.125,0.0,61.546875,Azure Advisor Security Score
17,Converge TP,Azure Advisor Security Score,53.639846743295024,55.55555555555556,55.55555555555556,55.55555555555556,55.55555555555556,66.66666666666667,0.0,66.66666666666667,54.1182650862069,58.875,0.0,58.09375,58.875,60.125,0.0,61.546875,Azure Advisor Scores (weighted)
18,Converge TP,Azure App Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.241379310344826,0.0,0.0,0.0,0.0,100.0,0.0,100.0,Apps Secure Score
19,Converge TP,Azure App Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.241379310344826,0.0,0.0,0.0,0.0,100.0,0.0,100.0,Azure Secure Scores (weighted)
20,Converge TP,Azure Data Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Azure Secure Scores (weighted)
21,Converge TP,Azure Data Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Data Secure Score
22,Converge TP,Azure Devices Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azure Secure Scores (weighted)
23,Converge TP,Azure Identity Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Identity Secure Score
24,Converge TP,Azure Identity Secure Score,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Azure Secure Scores (weighted)
25,Converge TP,Azure Tenant Secure Score,46.360153256704976,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,100.0,43.918525469126834,45.55643348121794,45.55643348121794,45.07972294352815,45.55643348121794,45.854444746560304,0.0,46.00862126365351,Azure Secure Scores (weighted)
26,Converge TP,CSAT Score Odoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659556414120644,0.4162696006237546,0.6521739130434783,0.30751760743084616,0.4162696006237546,0.5922566671179099,0.1470588235294118,0.9848484848484849,Survey's score
27,Converge TP,Change Age (Average) Odoo,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.13275862356712076,0.0,0.0,0.0,0.0,0.3666666746139526,0.0,0.3666666746139526,Ticket Age
28,Converge TP,Closed Incidents Sentinel,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True Positive Detections
29,Converge TP,Converge Resolvers Oldest Ticket (duration),15.03831417624521,1.388888888888889,0.0,0.0,1.388888888888889,2.777777777777778,0.0,100.0,494.3405735410493,298.9500122070312,647.0966796875,242.2166595458984,298.9500122070312,647.0966796875,89.94999694824219,2523.583251953125,Managed Supporter Ticket Oldest (duration)
30,Converge TP,Cost MTD vs Cost Previous Month to Date,107.70935960591135,85.71428571428571,0.0,0.0,85.71428571428571,250.0,0.0,250.0,81.68049987500613,91.9396995544116,70.39787725296101,65.47169387851264,91.9396995544116,105.73426113737638,0.0,116.764378989711,Cost MTD Trend
31,Converge TP,Cost Recommendations,64.08045977011494,100.0,100.0,16.66666666666667,100.0,100.0,0.0,100.0,7.275862068965517,1.0,0.0,0.0,1.0,4.0,0.0,56.0,Azure Recommendations
32,Converge TP,Crowdscore,83.33333333333333,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.09114837983058743,0.0,0.0,0.0,0.0,0.0,0.0,1.713793103448276,CrowdScore
33,Converge TP,Dissatisfied Surveys Weekly (Percentage) Odoo,90.94827586206897,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.25687410792529813,0.3077039603866656,0.0,0.0,0.3077039603866656,0.4173982037949895,0.0,1.015228426395939,Satisfied and Dissatisfied Surveys
34,Converge TP,Documented Detections Crowdstrike,58.62068965517243,66.66666666666667,100.0,33.33333333333334,66.66666666666667,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Documented Events
35,Converge TP,Documented Incidents Crowdstrike,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Documented Events
36,Converge TP,False Positive Alerts (Percentage) Odoo,90.80459770114943,100.0,100.0,100.0,100.0,100.0,33.33333333333334,100.0,1.4432253814146887,1.5446087786259541,0.0,0.848592712194048,1.5446087786259541,1.775589753973879,0.0,2.777777777777778,Detection Quality Weekly
37,Converge TP,Fine score incident Crowdstrike,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CrowdScore
38,Converge TP,High Availability Recommendations,12.931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.06896551724138,19.0,18.0,14.0,19.0,31.0,0.0,41.0,Azure Recommendations
39,Converge TP,High Risk Machines,216.1290322580645,300.0,300.0,100.0,300.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Machine Exposure
40,Converge TP,High Risk Users Azure AD,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active Directory Risk Score
41,Converge TP,High Severity Alerts Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.666989244795838,9.685049908866707,9.829463218173808,9.593881471209176,9.685049908866707,9.78280025836392,9.318227525641886,9.860488605517329,Azure Security Events
42,Converge TP,High severity alerts Sentinel,61.90476190476191,100.0,100.0,0.0,100.0,100.0,0.0,100.0,3.655951328365122,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333334,True Positive Detections
43,Converge TP,Incident Age (Average) Odoo,69.54022988505749,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,33.33333333333334,100.0,8.865339978391468,9.179325742380467,9.281793975464693,8.224449019280321,9.179325742380467,9.270519066296583,8.188245560323347,9.314210470206902,Ticket Age
44,Converge TP,Incidents P1 Daily Odoo,87.35632183908046,100.0,100.0,100.0,100.0,100.0,0.0,100.0,8.866857781941713,7.244897959183674,0.0,0.0,7.244897959183674,11.612721277334263,0.0,35.29411764705883,Service Desk numbers
45,Converge TP,Incidents P2 Daily Odoo,77.01149425287358,100.0,100.0,100.0,100.0,100.0,0.0,100.0,16.05656302301207,5.714285714285714,0.0,0.0,5.714285714285714,14.28571428571429,0.0,100.0,Service Desk numbers
46,Converge TP,Incidents P3 Daily Odoo,81.03448275862068,100.0,100.0,75.0,100.0,100.0,0.0,100.0,22.331391558332164,17.028985507246382,0.0,6.916599839615076,17.028985507246382,32.6923076923077,0.0,100.0,Service Desk numbers
47,Converge TP,Mean Time Between P1,88.50574712643679,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1415.6166205310494,685.0222222222222,3194.3,419.6666666666667,685.0222222222222,1557.15,0.0,8442.9,Quality Service Desk
48,Converge TP,Medium Risk Machines Defender,61.29032258064516,0.0,0.0,0.0,0.0,100.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Machine Exposure
49,Converge TP,Modified/Created Ratio Tickets Daily,87.27422003284074,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.8229657010911811,0.9147601642525156,0.0,0.8296136248093544,0.9147601642525156,0.9454940618591934,0.0,1.0,Modified Tickets Daily (Percentage)
50,Converge TP,Multiple failed user log on attempts (Count) Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsecure Logins
51,Converge TP,No common travel activity from users (Count) Defender 365,48.96551724137931,60.0,0.0,0.0,60.0,100.0,0.0,100.0,18.948275862068964,16.5,8.0,8.0,16.5,22.75,0.0,83.0,Unsecure Logins
52,Converge TP,Non-compliant devices Azure AD,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azure Compliant Devices
53,Converge TP,Office 365: Disabled MFA User Count,210.3448275862069,300.0,300.0,100.0,300.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Office 365: Disabled MFA User Count
54,Converge TP,Oldest Open Incident Odoo,10.344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,1456.5425289417135,1862.25,1862.25,1862.25,1862.25,1862.25,35.08333206176758,1862.25,Oldest Open Ticket
55,Converge TP,Oldest Open Service Request Odoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.1275887324892,815.2333374023438,815.2333374023438,815.2333374023438,815.2333374023438,815.2333374023438,815.2333374023438,1943.166625976562,Oldest Open Ticket
56,Converge TP,Open Tickets with 3w+ (Percentage),12.889983579638754,0.0,0.0,0.0,0.0,4.761904761904762,0.0,80.95238095238095,60.01783901496427,64.07163742690058,57.23684210526316,57.260964912280706,64.07163742690058,66.24594155844156,36.20071684587813,69.375,Open Tickets with 3w+ (Percentage)
57,Converge TP,Operational Excellence Recommendations,80.17241379310344,100.0,100.0,50.0,100.0,100.0,0.0,100.0,1.3620689655172413,1.0,0.0,0.0,1.0,2.0,0.0,8.0,Azure Recommendations
58,Converge TP,Patch Status Failed N-able Weekly,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patch Status
59,Converge TP,Patch Status Servers Cloud,90.07936507936508,100.0,100.0,100.0,100.0,100.0,0.0,100.0,89.28571428571429,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
60,Converge TP,Patch Status Servers OP,5.747126436781608,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
61,Converge TP,Patch Status Servers OP,5.747126436781608,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
62,Converge TP,Percentage of Alerts Daily Odoo,63.57206012378426,69.23076923076923,100.0,38.46153846153846,69.23076923076923,100.0,0.0,100.0,58.908946450236286,71.81112421383648,0.0,37.4141876430206,71.81112421383648,81.51933021423295,0.0,100.0,Service Desk numbers
63,Converge TP,Performance Recommendations,98.27586206896552,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.5517241379310345,1.0,0.0,0.0,1.0,1.0,0.0,2.0,Azure Recommendations
64,Converge TP,Policy Updated Computers Crowdstrike,17.241379310344836,33.33333333333334,33.33333333333334,0.0,33.33333333333334,33.33333333333334,0.0,33.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Device Policy Compliance
65,Converge TP,Problem Age (Average) Odoo,89.65517241379311,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ticket Age
66,Converge TP,Resolution SLA,50.00000000000001,44.44444444444444,55.55555555555556,33.33333333333334,44.44444444444444,63.88888888888889,0.0,100.0,49.325757797095626,48.67595818815331,0.0,38.42621419676214,48.67595818815331,59.5,0.0,100.0,Resolution SLA
67,Converge TP,Response SLA,66.85823754789271,66.66666666666667,66.66666666666667,55.55555555555556,66.66666666666667,88.88888888888889,0.0,100.0,64.28927275242697,66.09195402298852,0.0,55.83147942157953,66.09195402298852,80.29411764705883,0.0,100.0,Response SLA
68,Converge TP,Response Time daily Odoo,67.04980842911877,77.77777777777777,100.0,66.66666666666667,77.77777777777777,100.0,0.0,100.0,75.46430539388571,48.136694710743726,0.0,0.0,48.136694710743726,75.80890457980291,0.0,1313.633331298828,Service Desk numbers
69,Converge TP,Router Availability Auvik,10.0,10.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Router Availability
70,Converge TP,SCCM Devices with Compliance Policy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Compliant Devices
71,Converge TP,Satisfied Surveys Weekly (Percentage) Odoo,97.98850574712642,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,98.61232158645952,100.0,100.0,100.0,100.0,100.0,80.0,100.0,Satisfied and Dissatisfied Surveys
72,Converge TP,Saving Amount of Recommendations,87.06896551724138,100.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,1526.948275862069,208.5,0.0,0.0,208.5,2037.0,0.0,10644.0,Azure Recommendations
73,Converge TP,Security Recommendations,20.977011494252874,0.0,0.0,0.0,0.0,16.66666666666667,0.0,100.0,50.62068965517241,49.0,0.0,5.0,49.0,86.75,0.0,115.0,Azure Recommendations
74,Converge TP,Server Cloud DNS,52.87356321839081,55.55555555555556,100.0,11.11111111111111,55.55555555555556,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Availibility
75,Converge TP,Server Cloud Memory Performance,90.03831417624522,100.0,100.0,100.0,100.0,100.0,0.0,100.0,89.65159634886116,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
76,Converge TP,Server Cloud SQL,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Server Cloud Availability
77,Converge TP,Server Cloud SQL,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Server CloudAvailability
78,Converge TP,Server OP DNS,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
79,Converge TP,Server OP DNS,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
80,Converge TP,Server OP Memory Performance,5.376344086021502,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
81,Converge TP,Server OP Memory Performance,5.376344086021502,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
82,Converge TP,Servers Cloud CPU Performance,95.21072796934867,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.87077854419577,99.911376953125,100.0,99.81576728820801,99.911376953125,100.0,0.0,100.0,Servers Cloud Availibility
83,Converge TP,Servers Cloud Connectivity,83.15412186379929,100.0,100.0,100.0,100.0,100.0,0.0,100.0,82.32920638159398,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
84,Converge TP,Servers Cloud Connectivity Daily,48.38709677419355,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Performance
85,Converge TP,Servers Cloud Disk Performance,95.21072796934867,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.93103448275862,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
86,Converge TP,Servers Cloud Uptime,95.21072796934867,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.65580775819976,99.64219284057617,100.0,99.6372839609782,99.64219284057617,99.64404678344727,0.0,100.0,Servers Cloud Availibility
87,Converge TP,Servers Connectivity Daily,96.55172413793103,100.0,100.0,100.0,100.0,100.0,0.0,100.0,96.19375411511267,99.97653240627713,100.0,99.9689392513699,99.97653240627713,99.9801042344835,0.0,100.0,Infrastructure availability
88,Converge TP,Servers OP CPU Performance ,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
89,Converge TP,Servers OP CPU Performance ,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
90,Converge TP,Servers OP Connectivity,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
91,Converge TP,Servers OP Disk Performance,11.827956989247307,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
92,Converge TP,Servers OP SQL,5.555555555555556,5.555555555555555,0.0,0.0,5.555555555555555,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Server OP Availability
93,Converge TP,Servers OP Uptime,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
94,Converge TP,Servers OP Uptime,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
95,Converge TP,Service Request Age (Average) Odoo,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,39.35229303222242,39.3954756468525,39.20054534225635,39.08552226505208,39.3954756468525,39.540377187539555,38.94920842907629,39.90026077109096,Ticket Age
96,Converge TP,Solved tickets daily,37.93103448275862,25.0,0.0,0.0,25.0,75.0,0.0,100.0,60.61750436592893,62.5,100.0,46.52014652014652,62.5,79.34782608695653,0.0,100.0,Service Desk numbers
97,Converge TP,Storage Connectivity Daily,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure availability
98,Converge TP,Switch Availability Auvik,10.0,10.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch Availability
99,Converge TP,Switch/Router Connectivity Daily,5.847953216374267,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Devices Availability N-Able
100,Converge TP,Switch/Router Connectivity Daily,5.847953216374267,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure availability
101,Converge TP,Ticket Churn,62.41379310344828,60.0,60.0,60.0,60.0,80.0,0.0,100.0,63.20322325988231,62.828947368421055,100.0,50.0,62.828947368421055,79.9438202247191,0.0,100.0,Ticket Churn
102,Converge TP,Ticket Messages Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.729011527335685,5.6413103410449015,5.189895470383275,5.484511311767472,5.6413103410449015,5.875237205894717,5.189895470383275,7.194335169158143,Quality Service Desk
103,Converge TP,Tickets assigned 60m+ Weekly Odoo,7.161803713527851,0.0,0.0,0.0,0.0,5.76923076923077,0.0,100.0,26.961398582851213,25.514835388158787,14.96062992125984,19.070135562951535,25.514835388158787,36.64870689655172,0.0,45.78313253012048,Response Time +60m
104,Converge TP,Tickets with Service Operations Weekly (Percentage) Odoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.544547290200835,10.34885690659332,0.0,9.193234538003408,10.34885690659332,11.413885693959962,0.0,19.26345609065156,Quality Service Desk
105,Converge TP,Time to create Alert Defender,77.58620689655173,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True Positive Detections
106,Converge TP,Time to create incident Crowdstrike,68.10344827586206,100.0,100.0,0.0,100.0,100.0,0.0,100.0,83.60574712643678,0.0,0.0,0.0,0.0,22.0,0.0,713.0,Reaction time
107,Converge TP,Time to resolve detection Crowdstrike,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reaction time
108,Converge TP,Time to resolve high severity incidents - Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reaction Time Azure
109,Converge TP,Time to solve ticket daily Odoo,78.91246684350132,100.0,100.0,76.92307692307692,100.0,100.0,0.0,100.0,2.947107171153047,2.0788133099047155,0.0,1.6687186167183883,2.0788133099047155,3.0600957737290573,0.0,17.2857143634132,Service Desk numbers
110,Converge TP,Time to triaged Crowdstrike,87.93103448275862,100.0,100.0,100.0,100.0,100.0,0.0,100.0,449.04597701149413,0.0,0.0,0.0,0.0,0.0,0.0,13022.33333333333,Reaction time
111,Converge TP,Total Risk Detections Azure AD,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active Directory Risk Score
112,Converge TP,True positive detections Crowdstrike Weekly,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True Positive Detections
113,Converge TP,Unfamiliar sign-in properties (Count) Defender 365,75.86206896551724,100.0,100.0,60.0,100.0,100.0,0.0,100.0,1.206896551724138,0.0,0.0,0.0,0.0,2.0,0.0,6.0,Unsecure Logins
114,Converge TP,Warranty Expired Devices (Percentage) Nable,32.11206896551724,12.5,12.5,12.5,12.5,12.5,12.5,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Warranty Expired Devices
115,Converge TP,Workstation Connectivity Daily,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure availability
116,Lummus Technology Inc,Abandonment Rate Daily,93.67816091954025,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.9934318555008212,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333334,Abandonment Rate Daily
117,Lummus Technology Inc,Access Point Availability  Auvik,89.65517241379311,100.0,100.0,80.0,100.0,100.0,0.0,140.0,89.4666011214293,99.6375,100.0,86.16071428571428,99.6375,100.0,0.0,100.0,Access Point Availability
118,Lummus Technology Inc,Active Alerts Defender 365,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,27.62383825451468,27.808205398108008,27.81973203410475,27.18709096115284,27.808205398108008,28.12933716200048,26.21712367095691,28.81926462972553,Azure Security Events
119,Lummus Technology Inc,Active Detections Crowdstrike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Active Detections Crowdstrike
120,Lummus Technology Inc,Active Incidents Defender 365,54.741379310344826,50.0,50.0,50.0,50.0,50.0,12.5,100.0,40.26619097450834,39.83019505723442,39.69298245614035,39.69420440030239,39.83019505723442,40.68525416182837,39.60268317853457,41.55434470891884,Azure Security Events
121,Lummus Technology Inc,Active incidents Sentinel,80.45977011494253,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1.1225967849035625,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,Active Incidents Sentinel
122,Lummus Technology Inc,Anonymous IP used by user (Count) Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsecure Logins
